Feature_Name,Feature_Name_EN,Target,Diameter,Center_Latitude,Center_Longitude,Coordinate_System,Approval_Status,Approval_Status_EN,Approval_Date,Origin,Origin_EN
里丘斯·D,Riccius D,Moon,15.43,-40.4,28.87,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里乔斯E,Riccius E,Moon,21.41,-39.96,26.38,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里丘斯·G,Riccius G,Moon,13.37,-38.56,24.44,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里丘斯H,Riccius H,Moon,17.86,-35.36,26.07,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里乔斯J,Riccius J,Moon,12.61,-40.76,26,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里西乌斯·K,Riccius K,Moon,5.23,-39.17,25.62,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里丘斯,Riccius L,Moon,6.55,-41.55,26.83,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里西乌斯·M,Riccius M,Moon,13.68,-37.9,26.5,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里丘斯（Riccius N）,Riccius N,Moon,12.89,-41.21,27.57,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里丘斯·奥,Riccius O,Moon,8.74,-36.19,27.68,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里西乌斯,Riccius P,Moon,10.86,-35.73,28.04,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里丘斯河,Riccius R,Moon,5.51,-41.44,30.66,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里西乌斯,Riccius S,Moon,9.49,-37.15,26.47,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里西乌斯,Riccius T,Moon,5.87,-36.34,24.97,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里奇·W,Riccius W,Moon,19.26,-38.95,25.17,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
Riccius X,Riccius X,Moon,10.2,-38.84,26.59,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
里丘斯·Y,Riccius Y,Moon,8.9,-35.85,29.11,Planetographic  +East  -180 - 180,已批准,Approved,2006,奥古斯丁意大利天文学家（fl。1513）；利玛窦，利玛窦；意大利数学家，地理学家（1552-1610）。,"Augustine; Italian astronomer (fl. 1513); Ricci, Matteo; Italian mathematician, geographer (1552-1610)."
丰富,Ricco,Moon,65.83,74.92,177.05,Planetographic  +East  -180 - 180,已批准,Approved,1970,Annibale;意大利天文学家（1844-1911）。,Annibale; Italian astronomer (1844-1911).
理查兹,Richards,Moon,16.8,7.7,140.09,Planetographic  +East  -180 - 180,已批准,Approved,1976,西奥多·威廉；美国化学家；诺贝尔奖获得者（1868-1928）。,Theodore William; American chemist; Nobel laureate (1868-1928).
理查森,Richardson,Moon,162.56,30.93,99.89,Planetographic  +East  -180 - 180,已批准,Approved,1979,欧文·威兰斯爵士；英国量子物理学家；诺贝尔奖获得者（1879-1959）。,Sir Owen Willans; British quantum physicist; Nobel laureate (1879-1959).
理查森E.,Richardson E,Moon,24.14,32.01,103.61,Planetographic  +East  -180 - 180,已批准,Approved,2006,欧文·威兰斯爵士；英国量子物理学家；诺贝尔奖获得者（1879-1959）。,Sir Owen Willans; British quantum physicist; Nobel laureate (1879-1959).
理查森W,Richardson W,Moon,23.35,33.59,98.34,Planetographic  +East  -180 - 180,已批准,Approved,2006,欧文·威兰斯爵士；英国量子物理学家；诺贝尔奖获得者（1879-1959）。,Sir Owen Willans; British quantum physicist; Nobel laureate (1879-1959).
里德尔,Riedel,Moon,49.14,-48.89,-140.05,Planetographic  +East  -180 - 180,已批准,Approved,1970,克劳斯德国火箭科学家（1907-1944）；沃尔特德国火箭科学家（1902-1968）。,Klaus; German rocketry scientist (1907-1944); Walter; German rocket scientist (1902-1968).
里德尔G,Riedel G,Moon,25.01,-49.02,-133.74,Planetographic  +East  -180 - 180,已批准,Approved,2006,克劳斯德国火箭科学家（1907-1944）；沃尔特德国火箭科学家（1902-1968）。,Klaus; German rocketry scientist (1907-1944); Walter; German rocket scientist (1902-1968).
里德尔Q,Riedel Q,Moon,23.36,-49.96,-142.21,Planetographic  +East  -180 - 180,已批准,Approved,2006,克劳斯德国火箭科学家（1907-1944）；沃尔特德国火箭科学家（1902-1968）。,Klaus; German rocketry scientist (1907-1944); Walter; German rocket scientist (1902-1968).
里德尔Z,Riedel Z,Moon,29.79,-47.47,-140.16,Planetographic  +East  -180 - 180,已批准,Approved,2006,克劳斯德国火箭科学家（1907-1944）；沃尔特德国火箭科学家（1902-1968）。,Klaus; German rocketry scientist (1907-1944); Walter; German rocket scientist (1902-1968).
黎曼,Riemann,Moon,117.85,39.38,87.18,Planetographic  +East  -180 - 180,已批准,Approved,1964,Georg Friedrich Bernhard；德国数学家（1826-1866）。,Georg Friedrich Bernhard; German mathematician (1826-1866).
[黎曼A],[Riemann A],Moon,52.56,37.07,86.5,Planetographic  +East  -180 - 180,废除,Dropped,2006,Georg Friedrich Bernhard；德国数学家（1826-1866）。,Georg Friedrich Bernhard; German mathematician (1826-1866).
黎曼B,Riemann B,Moon,26.26,41.41,85.56,Planetographic  +East  -180 - 180,已批准,Approved,2006,Georg Friedrich Bernhard；德国数学家（1826-1866）。,Georg Friedrich Bernhard; German mathematician (1826-1866).
黎曼J,Riemann J,Moon,48.54,37.42,89.79,Planetographic  +East  -180 - 180,已批准,Approved,2006,Georg Friedrich Bernhard；德国数学家（1826-1866）。,Georg Friedrich Bernhard; German mathematician (1826-1866).
动词Agatharchides,Rima Agatharchides,Moon,54.25,-20.38,-28.56,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
农韵,Rima Agricola,Moon,125.08,29.25,-53.42,Planetographic  +East  -180 - 180,已批准,Approved,1985,以附近的蒙特斯命名。,Named from nearby Montes.
里玛·阿基塔斯（Rima Archytas）,Rima Archytas,Moon,90.18,53.63,3,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马（Rima Ariadaeus）,Rima Ariadaeus,Moon,247.45,6.48,13.44,Planetographic  +East  -180 - 180,已批准,Approved,1961,从附近的火山口命名。,Named from nearby crater.
里马·阿蒂西莫维奇（Rima Artsimovich）,Rima Artsimovich,Moon,68.06,26.66,-38.65,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
里玛·比利（Rima Billy）,Rima Billy,Moon,69.82,-14.74,-48.04,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里玛·伯特,Rima Birt,Moon,54.18,-21.4,-9.28,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里玛·布拉德利（Rima Bradley）,Rima Bradley,Moon,133.76,24.17,-0.6,Planetographic  +East  -180 - 180,已批准,Approved,1964,取自附近的蒙斯。,Named from nearby Mons.
里玛·布雷利（Rima Brayley）,Rima Brayley,Moon,327.26,22.3,-36.35,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
里马·卡利普斯（Rima Calippus）,Rima Calippus,Moon,40,37.03,12.66,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
奇恩·卡丹,Rima Cardanus,Moon,221.93,11.32,-71.14,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
押韵卡门,Rima Carmen,Moon,15.02,19.95,29.3,Planetographic  +East  -180 - 180,已批准,Approved,1976,西班牙女性的名字。,Spanish female name.
韵柯西,Rima Cauchy,Moon,167,10.42,38.07,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里玛·克里米德斯,Rima Cleomedes,Moon,45.54,27.98,56.51,Planetographic  +East  -180 - 180,已批准,Approved,1964,在火山口内。,Within crater.
韵克娄巴特拉,Rima Cleopatra,Moon,14.66,30.03,-53.8,Planetographic  +East  -180 - 180,已批准,Approved,1976,希腊女性名字。,Greek female name.
押韵,Rima Conon,Moon,37.32,18.69,1.85,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·道斯,Rima Dawes,Moon,15,17.58,26.63,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
里玛·德莱斯（Rima Delisle）,Rima Delisle,Moon,57.6,30.87,-32.35,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
里马丢丢,Rima Diophantus,Moon,201.5,28.7,-33.67,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
里玛·德雷珀（Rima Draper）,Rima Draper,Moon,244.16,17.37,-25.37,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
阿方索猫,Rimae Alphonsus,Moon,87,-13.4,-1.94,Planetographic  +East  -180 - 180,已批准,Approved,1964,在同名火山口内。,Within crater of same name.
破解阿波罗尼乌斯,Rimae Apollonius,Moon,89.64,4.39,54.33,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里米·阿基米德,Rimae Archimedes,Moon,215,26.34,-4.53,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·阿里斯塔丘斯,Rimae Aristarchus,Moon,175,27.52,-47.25,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·阿扎切尔（Rimae Arzachel）,Rimae Arzachel,Moon,57,-18.31,-1.38,Planetographic  +East  -180 - 180,已批准,Approved,1964,在火山口内。,Within crater.
里马阿特拉斯,Rimae Atlas,Moon,46.8,46.82,44.42,Planetographic  +East  -180 - 180,已批准,Approved,1964,在火山口内。,Within crater.
里马·波德,Rimae Bode,Moon,233,9.54,-3.22,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·博斯科维奇,Rimae Boscovich,Moon,32,9.87,11.27,Planetographic  +East  -180 - 180,已批准,Approved,1964,在火山口内。,Within crater.
里马·比格（RimaeBürg）,Rimae Bürg,Moon,98,44.7,25.27,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·查科纳克,Rimae Chacornac,Moon,100,29.01,31.24,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·丹尼尔（Rimae Daniell）,Rimae Daniell,Moon,140.25,37.53,24.33,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·达尔文,Rimae Darwin,Moon,170,-19.84,-66.66,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马斯·斯皮里斯,Rimae de Gasparis,Moon,46.65,-24.99,-50.3,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·多贝玛亚,Rimae Doppelmayer,Moon,7.8,-26.23,-44.53,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马海豹,Rimae Focas,Moon,61,-27.68,-97.54,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
里马·菲涅尔,Rimae Fresnel,Moon,75,28.11,3.73,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的海角命名。,Named from nearby promontorium.
里马·加森迪,Rimae Gassendi,Moon,70,-17.47,-39.87,Planetographic  +East  -180 - 180,已批准,Approved,1964,在火山口内。,Within crater.
里马杰拉德,Rimae Gerard,Moon,110,45.54,-84.36,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
裂纹GoclenIus,Rimae Goclenius,Moon,190,-7.84,42.88,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
[Rimae Golitsyn],[Rimae Golitsyn],Moon,0,-25.1,-105,Planetographic  +East  -180 - 180,废除,Dropped,1985,Rimae Pettit的一部分。,Part of Rimae Pettit.
里马·格里马尔迪,Rimae Grimaldi,Moon,162,-6.18,-63.9,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·古腾堡,Rimae Gutenberg,Moon,223,-4.42,36.42,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
长谷,Rimae Hase,Moon,257.24,-34.71,67.78,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
破解Herigone,Rimae Herigonius,Moon,180,-13.92,-36.75,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·赫维留斯,Rimae Hevelius,Moon,180,0.81,-66.38,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
裂纹Hippalus,Rimae Hippalus,Moon,266,-25.6,-29.36,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
Rimae Hypatia,Rimae Hypatia,Moon,200,-0.34,22.78,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里曼·詹森（Rimae Janssen）,Rimae Janssen,Moon,120,-45.8,39.26,Planetographic  +East  -180 - 180,已批准,Approved,1964,在火山口内。,Within crater.
里马科PF,Rimae Kopff,Moon,250,-14.68,-88.1,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
[Rimae Liebig],[Rimae Liebig],Moon,0,-20,-45,Planetographic  +East  -180 - 180,废除,Dropped,1985,从附近的火山口命名。 （名称被删除，因为它与Rimae Mersenius具有相同的功能。）,Named from nearby crater. (Name dropped because it is the same feature as Rimae Mersenius.)
里玛·利特罗（Rimae Littrow）,Rimae Littrow,Moon,165,22.47,30.47,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·马克莱尔,Rimae Maclear,Moon,94,12.23,19.9,Planetographic  +East  -180 - 180,已批准,Approved,1964,从附近的火山口命名。,Named from nearby crater.
里马·梅斯特林,Rimae Maestlin,Moon,71,2.88,-40.48,Planetographic  +East  -180 - 180,已批准,Approved,1985,从附近的火山口命名。,Named from nearby crater.
